Amount,Order Date,Category
5040,25-05-17,D
0,25-05-17,A
2093,25-05-17,A
2065,25-05-17,B
0,25-05-17,C
3360,25-05-17,A
5320,25-05-17,B
2093,25-05-17,C
4130,25-05-17,B
4193,25-05-17,B
16800,25-05-17,D
5600,25-05-17,C
4193,25-05-17,A
2443,25-05-17,A
1925,25-05-17,A
5950,25-05-17,C
2030,26-05-17,D
0,26-05-17,A
1869,26-05-17,C
1925,26-05-17,D
0,26-05-17,A
2940,26-05-17,B
2415,26-05-17,D
1610,26-05-17,D
4585,26-05-17,B
1750,26-05-17,B
8750,26-05-17,D
2275,26-05-17,C
4200,26-05-17,A
546,26-05-17,A
2100,26-05-17,B
2100,26-05-17,C
5250,26-05-17,D
1680,26-05-17,C
2065,26-05-17,B
3150,26-05-17,C
2240,26-05-17,C
17850,26-05-17,C
910,26-05-17,C
2065,26-05-17,D
3430,26-05-17,C
4200,26-05-17,A
2975,26-05-17,A
1680,26-05-17,B
8680,26-05-17,A
0,26-05-17,C
0,26-05-17,D
4725,26-05-17,A
2723,26-05-17,A
6650,26-05-17,A
3220,26-05-17,D
3150,26-05-17,A
6125,26-05-17,D
4130,26-05-17,D
0,26-05-17,B
6293,26-05-17,A
1750,26-05-17,D
2450,27-05-17,D
1750,27-05-17,A
0,27-05-17,B
4550,27-05-17,D
0,27-05-17,A
4130,27-05-17,D
0,27-05-17,C
2590,27-05-17,B
0,27-05-17,B
2520,27-05-17,A
2450,27-05-17,A
1393,27-05-17,B
0,27-05-17,A
3150,27-05-17,B
2870,27-05-17,A
0,27-05-17,A
5600,27-05-17,D
3150,27-05-17,A
4340,27-05-17,A
0,27-05-17,D
1750,27-05-17,C
3220,27-05-17,C
3493,27-05-17,D
2793,27-05-17,D
1750,27-05-17,D
5145,27-05-17,C
3395,27-05-17,A
2870,27-05-17,D
1624,27-05-17,A
2100,27-05-17,D
2415,27-05-17,A
4375,27-05-17,A
2660,27-05-17,C
2485,27-05-17,A
4200,27-05-17,C
2093,28-05-17,C
0,28-05-17,D
13300,28-05-17,B
1393,28-05-17,C
0,28-05-17,B
0,28-05-17,C
0,28-05-17,A
0,28-05-17,A
2275,28-05-17,C
1750,28-05-17,B
4193,28-05-17,C
11270,28-05-17,B
9660,28-05-17,D
1925,28-05-17,B
2093,28-05-17,B
2275,28-05-17,C
2905,28-05-17,A
3220,28-05-17,D
1890,28-05-17,A
5600,28-05-17,C
4193,28-05-17,B
9765,28-05-17,C
2443,28-05-17,D
0,28-05-17,B
16450,28-05-17,D
0,28-05-17,D
2590,29-05-17,C
6993,29-05-17,A
1624,29-05-17,D
4865,29-05-17,A
1400,29-05-17,C
13300,29-05-17,A
2800,29-05-17,A
5600,29-05-17,B
5460,29-05-17,B
1890,29-05-17,D
1120,29-05-17,C
5593,29-05-17,B
15645,29-05-17,C
0,29-05-17,D
0,29-05-17,A
2793,29-05-17,D
3150,29-05-17,C
4543,29-05-17,A
3150,29-05-17,A
5250,29-05-17,B
4655,29-05-17,B
5600,29-05-17,D
10815,29-05-17,B
0,29-05-17,D
2793,29-05-17,D
5250,29-05-17,B
0,29-05-17,A
2443,29-05-17,D
9100,29-05-17,C
1610,29-05-17,D
2275,29-05-17,B
4193,29-05-17,A
0,29-05-17,A
1890,29-05-17,C
1925,29-05-17,B
3850,29-05-17,B
5600,29-05-17,A
2415,29-05-17,D
11830,29-05-17,A
2443,29-05-17,D
1393,30-05-17,B
16730,30-05-17,A
5320,30-05-17,B
777,30-05-17,B
0,30-05-17,A
0,30-05-17,D
4165,30-05-17,C
0,30-05-17,C
1610,30-05-17,B
2786,30-05-17,A
2443,30-05-17,C
2443,30-05-17,A
0,30-05-17,D
2093,30-05-17,B
2093,30-05-17,A
4886,30-05-17,C
2443,30-05-17,A
2443,30-05-17,B
5250,30-05-17,C
8400,30-05-17,A
0,30-05-17,C
2730,30-05-17,D
2975,30-05-17,C
4060,30-05-17,A
2793,30-05-17,B
6650,30-05-17,A
3780,30-05-17,D
1610,30-05-17,A
0,30-05-17,D
5915,30-05-17,A
8330,30-05-17,A
0,30-05-17,D
2275,30-05-17,D
2443,30-05-17,D
2443,30-05-17,C
2100,30-05-17,B
1680,30-05-17,D
2793,31-05-17,B
2793,31-05-17,D
0,31-05-17,D
1890,31-05-17,A
2093,31-05-17,C
1890,31-05-17,D
6720,31-05-17,C
21000,31-05-17,B
2065,31-05-17,B
8400,31-05-17,B
13300,31-05-17,C
4893,31-05-17,A
1820,31-05-17,D
9100,31-05-17,A
3290,31-05-17,D
5460,31-05-17,A
2450,31-05-17,D
1750,31-05-17,A
2443,31-05-17,D
5215,31-05-17,A
1680,31-05-17,D
0,31-05-17,A
1400,31-05-17,C
3360,31-05-17,B
6993,31-05-17,A
5250,31-05-17,B
2793,31-05-17,D
2793,31-05-17,B
8400,31-05-17,A
3325,31-05-17,D
1680,31-05-17,B
5600,31-05-17,B
10815,31-05-17,C
1400,31-05-17,D
1820,31-05-17,A
3136,31-05-17,B
2100,31-05-17,C
6986,31-05-17,D
2093,31-05-17,A
3360,31-05-17,B
10815,31-05-17,B
1680,31-05-17,B
1820,31-05-17,C
10640,31-05-17,C
3220,31-05-17,D
1393,31-05-17,C
4193,01-06-17,D
8400,01-06-17,A
6825,01-06-17,D
4060,01-06-17,D
3640,01-06-17,A
525,01-06-17,C
3150,01-06-17,D
2590,01-06-17,A
3500,01-06-17,C
1890,01-06-17,B
4830,01-06-17,C
4200,01-06-17,C
4193,01-06-17,C
6300,01-06-17,C
2100,01-06-17,C
4165,01-06-17,A
3850,01-06-17,D
3360,01-06-17,B
1820,01-06-17,A
1400,01-06-17,A
2940,01-06-17,B
0,01-06-17,D
2800,01-06-17,C
2800,01-06-17,A
6300,01-06-17,D
4165,01-06-17,A
4886,01-06-17,C
1540,01-06-17,C
2485,01-06-17,A
1120,01-06-17,D
7840,01-06-17,B
5145,01-06-17,C
1820,01-06-17,D
1680,01-06-17,C
1400,01-06-17,A
4200,01-06-17,A
16800,01-06-17,C
4886,01-06-17,D
3990,01-06-17,D
3493,01-06-17,C
1610,01-06-17,C
2310,01-06-17,B
3150,01-06-17,B
9450,01-06-17,A
2310,01-06-17,B
2660,01-06-17,C
2310,02-06-17,C
0,02-06-17,B
2030,02-06-17,A
2730,02-06-17,B
10430,02-06-17,B
0,02-06-17,C
3360,02-06-17,A
4200,02-06-17,A
3360,02-06-17,B
2625,02-06-17,D
13986,02-06-17,B
0,02-06-17,C
0,02-06-17,A
2100,02-06-17,D
10479,02-06-17,D
1820,02-06-17,C
2800,02-06-17,B
2450,02-06-17,C
3675,02-06-17,C
3150,02-06-17,D
2793,02-06-17,B
4200,02-06-17,D
0,02-06-17,B
3640,02-06-17,C
3360,02-06-17,B
2758,02-06-17,D
4165,02-06-17,B
8050,02-06-17,C
6993,02-06-17,D
4886,02-06-17,B
9520,02-06-17,C
2100,02-06-17,B
12600,02-06-17,B
6265,02-06-17,D
1120,02-06-17,D
0,02-06-17,A
0,02-06-17,C
0,02-06-17,B
4550,02-06-17,A
3143,02-06-17,B
1925,02-06-17,C
2443,02-06-17,B
2975,02-06-17,D
3150,02-06-17,B
2100,02-06-17,B
1820,02-06-17,A
5446,02-06-17,D
1400,02-06-17,C
6650,02-06-17,B
1050,02-06-17,B
2800,03-06-17,C
11865,03-06-17,C
3360,03-06-17,C
4193,03-06-17,C
2520,03-06-17,A
6993,03-06-17,C
2800,03-06-17,D
3465,03-06-17,A
2030,03-06-17,B
2660,03-06-17,D
0,03-06-17,B
1400,03-06-17,B
13965,03-06-17,D
1750,03-06-17,B
5250,03-06-17,C
1610,03-06-17,A
4200,03-06-17,B
4200,03-06-17,C
2660,03-06-17,B
1750,03-06-17,A
3500,03-06-17,A
7000,03-06-17,D
0,03-06-17,D
8400,03-06-17,A
693,03-06-17,B
2100,03-06-17,A
3500,03-06-17,A
20979,03-06-17,A
1750,03-06-17,C
2625,03-06-17,D
1610,03-06-17,C
2800,03-06-17,A
6650,03-06-17,A
3850,03-06-17,D
0,03-06-17,C
1750,03-06-17,A
1750,03-06-17,C
693,03-06-17,A
4200,03-06-17,D
1750,03-06-17,D
5250,03-06-17,C
4620,03-06-17,A
3493,03-06-17,C
693,03-06-17,A
3850,03-06-17,D
10500,03-06-17,B
2380,03-06-17,A
8386,03-06-17,C
1750,03-06-17,A
5250,03-06-17,A
13860,03-06-17,D
2730,04-06-17,B
2450,04-06-17,B
3150,04-06-17,A
2443,04-06-17,A
0,04-06-17,A
1750,04-06-17,B
6986,04-06-17,B
1260,04-06-17,D
5250,04-06-17,D
1750,04-06-17,B
0,04-06-17,A
1400,04-06-17,A
1120,04-06-17,B
2415,04-06-17,D
3689,04-06-17,C
728,04-06-17,A
11172,04-06-17,A
4200,04-06-17,B
2093,04-06-17,D
1750,04-06-17,C
2100,04-06-17,C
2443,04-06-17,C
4487,04-06-17,B
10640,04-06-17,A
2681,04-06-17,B
5250,04-06-17,B
4200,04-06-17,B
3150,04-06-17,A
1750,04-06-17,C
4186,04-06-17,C
15750,04-06-17,B
980,04-06-17,A
1750,04-06-17,A
1890,04-06-17,B
2520,04-06-17,C
7350,04-06-17,B
2310,04-06-17,A
5446,05-06-17,A
3493,05-06-17,D
1820,05-06-17,B
1729,05-06-17,B
5600,05-06-17,A
0,05-06-17,B
2443,05-06-17,D
8400,05-06-17,B
4200,05-06-17,C
3150,05-06-17,A
6580,05-06-17,A
1540,05-06-17,C
1400,05-06-17,A
2205,05-06-17,A
4865,05-06-17,C
2443,05-06-17,B
0,05-06-17,C
4165,05-06-17,A
2443,05-06-17,D
6300,05-06-17,D
4186,05-06-17,C
0,05-06-17,C
5586,05-06-17,C
3360,05-06-17,B
2450,05-06-17,B
4200,05-06-17,B
1750,05-06-17,B
700,05-06-17,C
1960,05-06-17,D
4200,05-06-17,D
3290,05-06-17,D
1750,05-06-17,A
1680,05-06-17,C
3563,05-06-17,D
2100,05-06-17,B
6930,05-06-17,C
2380,05-06-17,A
0,05-06-17,D
9100,05-06-17,A
4725,05-06-17,B
3500,05-06-17,B
3493,05-06-17,A
2793,05-06-17,B
1400,05-06-17,D
2030,05-06-17,A
3290,05-06-17,A
1750,05-06-17,C
4200,05-06-17,D
14679,05-06-17,D
2975,05-06-17,C
4200,05-06-17,A
2450,05-06-17,A
5943,05-06-17,D
5250,06-06-17,B
5250,06-06-17,B
1540,06-06-17,A
20594,06-06-17,A
2800,06-06-17,A
2275,06-06-17,A
2660,06-06-17,C
0,06-06-17,D
2800,06-06-17,B
6293,06-06-17,A
4886,06-06-17,C
6930,06-06-17,D
2793,06-06-17,C
693,06-06-17,B
5950,06-06-17,B
3045,06-06-17,D
6300,06-06-17,D
2100,06-06-17,C
4200,06-06-17,D
5950,06-06-17,D
2205,06-06-17,D
5460,06-06-17,B
2660,06-06-17,D
2275,06-06-17,B
1176,06-06-17,A
2296,06-06-17,C
4900,06-06-17,B
1260,06-06-17,C
4725,06-06-17,C
2800,06-06-17,D
2380,06-06-17,A
5530,06-06-17,A
2345,06-06-17,B
0,06-06-17,A
11172,06-06-17,B
3360,06-06-17,B
2100,06-06-17,C
6720,06-06-17,D
5915,06-06-17,C
1190,06-06-17,A
7329,06-06-17,B
1890,06-06-17,D
2093,06-06-17,D
2793,06-06-17,C
1155,07-06-17,B
2415,07-06-17,B
2100,07-06-17,A
22050,07-06-17,D
1820,07-06-17,D
1820,07-06-17,A
1820,07-06-17,D
4543,07-06-17,A
9100,07-06-17,A
20475,07-06-17,C
1155,07-06-17,B
0,07-06-17,C
6006,07-06-17,D
4032,07-06-17,C
8883,07-06-17,A
3500,07-06-17,C
2793,07-06-17,B
3150,07-06-17,D
2786,07-06-17,D
0,07-06-17,B
4032,07-06-17,A
0,07-06-17,A
5250,07-06-17,B
2450,07-06-17,B
2380,07-06-17,D
1743,07-06-17,C
5775,07-06-17,A
4900,07-06-17,A
2093,07-06-17,C
1505,07-06-17,D
1750,07-06-17,C
1190,07-06-17,B
0,07-06-17,B
9100,07-06-17,B
693,07-06-17,B
2800,07-06-17,A
1820,07-06-17,A
2443,07-06-17,C
3486,07-06-17,B
4550,07-06-17,D
2793,07-06-17,D
1820,07-06-17,C
3143,07-06-17,C
10500,07-06-17,A
6293,07-06-17,C
2793,07-06-17,A
1750,07-06-17,D
2450,07-06-17,D
1820,07-06-17,A
5950,07-06-17,C
2380,07-06-17,C
2310,07-06-17,B
4550,08-06-17,A
5600,08-06-17,B
1750,08-06-17,B
1820,08-06-17,A
2758,08-06-17,A
2793,08-06-17,A
2730,08-06-17,C
0,08-06-17,B
2443,08-06-17,A
4725,08-06-17,C
2450,08-06-17,D
4550,08-06-17,C
1820,08-06-17,C
3150,08-06-17,D
1820,08-06-17,D
5460,08-06-17,C
1820,08-06-17,A
2310,08-06-17,A
3360,08-06-17,C
1820,08-06-17,C
2800,08-06-17,A
2380,08-06-17,D
0,08-06-17,D
2660,08-06-17,B
0,08-06-17,D
1743,08-06-17,C
2793,08-06-17,B
2450,08-06-17,D
3360,08-06-17,D
1743,08-06-17,B
1225,08-06-17,A
693,08-06-17,D
9093,08-06-17,C
2100,08-06-17,D
1190,08-06-17,D
3150,08-06-17,B
1750,08-06-17,C
4886,08-06-17,B
2450,08-06-17,B
6006,08-06-17,A
4900,08-06-17,C
7525,08-06-17,C
2100,08-06-17,C
3563,08-06-17,B
2625,08-06-17,D
2730,08-06-17,C
3150,09-06-17,B
1820,09-06-17,B
2793,09-06-17,B
0,09-06-17,C
3150,09-06-17,D
1540,09-06-17,B
2625,09-06-17,C
4900,09-06-17,B
2100,09-06-17,B
4193,09-06-17,A
6020,09-06-17,D
0,09-06-17,C
5250,09-06-17,B
4886,09-06-17,C
2310,09-06-17,B
1155,09-06-17,B
3017,09-06-17,C
0,09-06-17,A
1820,09-06-17,C
4725,09-06-17,A
2100,09-06-17,B
5950,09-06-17,D
2100,09-06-17,B
1820,09-06-17,B
2800,09-06-17,C
1190,09-06-17,B
17465,09-06-17,D
1155,09-06-17,B
2485,09-06-17,B
3675,09-06-17,B
693,09-06-17,B
1750,09-06-17,A
6755,09-06-17,D
1820,09-06-17,B
7700,09-06-17,B
2660,09-06-17,D
1750,09-06-17,C
1190,09-06-17,C
4193,09-06-17,B
1190,09-06-17,B
1400,09-06-17,C
2065,09-06-17,A
4550,09-06-17,D
1400,09-06-17,B
6650,09-06-17,B
2450,09-06-17,A
5187,09-06-17,C
1190,09-06-17,B
10570,10-06-17,D
5250,10-06-17,B
1925,10-06-17,C
0,10-06-17,D
47250,10-06-17,D
2065,10-06-17,C
8883,10-06-17,C
1890,10-06-17,D
5250,10-06-17,B
1925,10-06-17,D
2940,10-06-17,B
3850,10-06-17,B
4599,10-06-17,D
1540,10-06-17,B
2100,10-06-17,C
3493,10-06-17,C
1540,10-06-17,D
10962,10-06-17,D
3080,10-06-17,D
1540,10-06-17,B
1050,10-06-17,D
1750,10-06-17,A
1540,10-06-17,A
0,10-06-17,A
1743,10-06-17,D
1680,10-06-17,B
2275,10-06-17,A
2758,10-06-17,A
3493,10-06-17,B
2065,10-06-17,A
1680,10-06-17,A
1540,10-06-17,D
4550,10-06-17,C
1680,10-06-17,B
4200,10-06-17,B
2765,10-06-17,A
6370,10-06-17,D
1680,10-06-17,C
5775,10-06-17,D
1050,10-06-17,A
8400,10-06-17,B
1743,10-06-17,D
2443,10-06-17,B
1750,10-06-17,C
2870,10-06-17,D
1050,10-06-17,B
3143,10-06-17,C
2450,10-06-17,A
1925,10-06-17,A
4200,10-06-17,A
9415,10-06-17,B
2380,10-06-17,A
4725,10-06-17,B
0,10-06-17,C
0,10-06-17,B
3220,10-06-17,B
3493,11-06-17,D
4200,11-06-17,C
5250,11-06-17,D
3150,11-06-17,B
1190,11-06-17,A
1050,11-06-17,B
1820,11-06-17,D
2793,11-06-17,C
1820,11-06-17,A
6986,11-06-17,C
4165,11-06-17,C
5110,11-06-17,B
693,11-06-17,B
2793,11-06-17,C
3290,11-06-17,B
1820,11-06-17,B
3850,11-06-17,D
2660,11-06-17,B
13020,11-06-17,A
2310,11-06-17,D
1190,11-06-17,B
2660,11-06-17,C
5593,11-06-17,B
5040,11-06-17,D
1680,11-06-17,A
2093,11-06-17,B
1750,11-06-17,C
11186,11-06-17,D
1743,11-06-17,A
1680,11-06-17,B
2506,11-06-17,C
1890,11-06-17,D
3640,11-06-17,C
1050,11-06-17,B
1505,11-06-17,C
2030,11-06-17,B
3220,11-06-17,A
1190,11-06-17,A
1680,12-06-17,B
1400,12-06-17,C
2793,12-06-17,A
5915,12-06-17,C
2730,12-06-17,A
5250,12-06-17,A
2380,12-06-17,D
1540,12-06-17,D
5593,12-06-17,C
1750,12-06-17,D
9331,12-06-17,C
3150,12-06-17,D
5250,12-06-17,D
4200,12-06-17,B
6993,12-06-17,A
4165,12-06-17,D
5250,12-06-17,A
5250,12-06-17,A
1680,12-06-17,C
1190,12-06-17,B
1617,12-06-17,A
2793,12-06-17,A
4200,12-06-17,D
3500,12-06-17,B
3920,12-06-17,B
1820,12-06-17,C
8575,12-06-17,D
2093,12-06-17,D
2275,12-06-17,B
1820,12-06-17,A
3493,12-06-17,C
13986,12-06-17,C
3493,12-06-17,C
2443,12-06-17,B
2100,12-06-17,C
6930,12-06-17,D
6293,12-06-17,A
2380,12-06-17,A
16800,12-06-17,C
16772,12-06-17,B
3703,12-06-17,A
2450,12-06-17,D
1820,12-06-17,B
1820,12-06-17,D
4550,12-06-17,C
3500,12-06-17,B
2793,12-06-17,B
1820,12-06-17,D
2800,12-06-17,C
5250,12-06-17,D
2100,12-06-17,D
3150,12-06-17,C
3290,12-06-17,C
3640,12-06-17,B
1890,13-06-17,C
2030,13-06-17,C
1680,13-06-17,B
1820,13-06-17,C
0,13-06-17,C
3360,13-06-17,A
2310,13-06-17,B
9030,13-06-17,C
1743,13-06-17,B
1750,13-06-17,B
3500,13-06-17,D
6930,13-06-17,A
1190,13-06-17,C
3465,13-06-17,C
0,13-06-17,B
5600,13-06-17,C
3150,13-06-17,A
2065,13-06-17,A
0,13-06-17,D
8393,13-06-17,A
4900,13-06-17,A
5950,13-06-17,B
4200,13-06-17,D
30198,13-06-17,B
4200,13-06-17,C
2450,13-06-17,C
4900,13-06-17,B
1190,13-06-17,A
2450,13-06-17,C
5523,13-06-17,D
4193,13-06-17,B
2093,13-06-17,C
2275,13-06-17,C
6965,13-06-17,D
2730,13-06-17,A
4515,13-06-17,D
7665,13-06-17,B
5593,13-06-17,D
2527,13-06-17,C
2793,13-06-17,C
2800,13-06-17,C
1190,13-06-17,C
2093,13-06-17,D
2275,14-06-17,A
5250,14-06-17,C
2835,14-06-17,C
5250,14-06-17,C
3780,14-06-17,C
2275,14-06-17,B
4515,14-06-17,D
2443,14-06-17,C
1750,14-06-17,A
1540,14-06-17,C
3360,14-06-17,D
3500,14-06-17,D
735,14-06-17,A
1400,14-06-17,B
9800,14-06-17,C
6720,14-06-17,D
7329,14-06-17,A
6293,14-06-17,C
3500,14-06-17,D
1750,14-06-17,B
4550,14-06-17,B
3640,14-06-17,C
3017,14-06-17,B
6930,14-06-17,B
11487,14-06-17,B
5250,14-06-17,A
3640,14-06-17,C
2730,14-06-17,B
4193,14-06-17,C
2030,14-06-17,B
5250,14-06-17,D
1575,14-06-17,B
2100,14-06-17,A
2100,14-06-17,C
1743,14-06-17,C
4550,14-06-17,A
8190,14-06-17,A
1750,14-06-17,C
0,14-06-17,A
2800,14-06-17,A
5593,14-06-17,C
2380,14-06-17,B
1750,14-06-17,D
12915,14-06-17,D
2625,14-06-17,D
980,14-06-17,A
1400,14-06-17,C
3465,14-06-17,B
5775,14-06-17,B
1505,14-06-17,A
2380,14-06-17,C
3150,14-06-17,C
2100,15-06-17,D
0,15-06-17,C
1750,15-06-17,B
1750,15-06-17,B
1750,15-06-17,C
5915,15-06-17,D
2793,15-06-17,D
2443,15-06-17,C
2100,15-06-17,A
4326,15-06-17,A
1834,15-06-17,A
5530,15-06-17,C
5460,15-06-17,C
11550,15-06-17,B
1750,15-06-17,B
6993,15-06-17,C
6993,15-06-17,A
1750,15-06-17,D
2793,15-06-17,D
1750,15-06-17,B
728,15-06-17,B
3640,15-06-17,C
4515,15-06-17,C
2520,15-06-17,C
2793,15-06-17,C
1575,15-06-17,B
3290,15-06-17,C
3500,15-06-17,A
0,15-06-17,C
6825,15-06-17,A
0,15-06-17,B
980,15-06-17,B
0,15-06-17,D
0,15-06-17,C
3493,15-06-17,D
8400,15-06-17,B
3493,15-06-17,D
22750,15-06-17,B
1820,15-06-17,D
9100,15-06-17,D
6300,15-06-17,B
3500,15-06-17,C
7000,15-06-17,C
2625,15-06-17,C
2730,15-06-17,A
1505,15-06-17,B
2443,16-06-17,A
2590,16-06-17,B
4165,16-06-17,B
2800,16-06-17,A
2100,16-06-17,A
12579,16-06-17,A
5460,16-06-17,A
2800,16-06-17,B
2800,16-06-17,C
2625,16-06-17,A
4200,16-06-17,B
6755,16-06-17,C
2800,16-06-17,D
0,16-06-17,C
2450,16-06-17,A
2625,16-06-17,B
2555,16-06-17,A
2100,16-06-17,D
7581,16-06-17,A
2100,16-06-17,A
2100,16-06-17,D
5950,16-06-17,D
1890,16-06-17,D
1400,16-06-17,D
1890,16-06-17,D
3465,16-06-17,D
2093,16-06-17,A
7770,16-06-17,C
11193,16-06-17,C
10150,16-06-17,D
2310,16-06-17,D
2450,16-06-17,B
3850,16-06-17,A
6006,16-06-17,A
2450,16-06-17,C
2450,16-06-17,B
4200,16-06-17,A
3360,16-06-17,A
2450,16-06-17,C
3325,16-06-17,A
6930,16-06-17,D
4200,16-06-17,D
3360,16-06-17,B
1260,16-06-17,A
1400,16-06-17,C
4193,16-06-17,C
3150,17-06-17,D
1750,17-06-17,C
0,17-06-17,D
5593,17-06-17,A
1505,17-06-17,D
1505,17-06-17,B
4893,17-06-17,B
2100,17-06-17,A
5593,17-06-17,A
0,17-06-17,C
1505,17-06-17,A
1820,17-06-17,C
3220,17-06-17,C
2723,17-06-17,C
0,17-06-17,C
1750,17-06-17,D
3850,17-06-17,C
5950,17-06-17,D
2030,17-06-17,D
3010,17-06-17,A
3500,17-06-17,B
2730,17-06-17,A
4550,17-06-17,D
1820,17-06-17,D
2100,17-06-17,C
1190,17-06-17,B
5600,17-06-17,D
2093,17-06-17,D
8309,17-06-17,C
4200,17-06-17,B
1820,17-06-17,A
6300,17-06-17,D
5250,17-06-17,A
9765,17-06-17,B
4900,17-06-17,C
6993,17-06-17,A
4200,17-06-17,D
3360,17-06-17,A
2660,17-06-17,A
3500,17-06-17,A
3465,17-06-17,C
2443,17-06-17,B
3150,17-06-17,A
4200,17-06-17,D
2835,17-06-17,C
1820,17-06-17,D
1575,17-06-17,C
3150,18-06-17,C
6300,18-06-17,C
1820,18-06-17,D
2100,18-06-17,D
2800,18-06-17,B
3640,18-06-17,C
1750,18-06-17,D
7700,18-06-17,D
5593,18-06-17,C
9093,18-06-17,D
6300,18-06-17,D
2793,18-06-17,B
3850,18-06-17,A
2793,18-06-17,A
6986,18-06-17,C
4550,18-06-17,D
2800,18-06-17,D
1400,18-06-17,A
7000,18-06-17,B
1050,18-06-17,C
3150,18-06-17,B
4200,18-06-17,C
5250,18-06-17,D
5250,18-06-17,C
7350,18-06-17,D
1505,18-06-17,B
1190,18-06-17,B
2660,18-06-17,A
10850,18-06-17,C
2520,18-06-17,C
7350,18-06-17,C
3850,18-06-17,A
0,18-06-17,C
1750,18-06-17,C
3500,18-06-17,D
4865,18-06-17,B
2100,18-06-17,B
1190,18-06-17,B
4200,18-06-17,A
8750,18-06-17,A
2310,18-06-17,C
11165,18-06-17,A
2800,18-06-17,D
1575,19-06-17,D
2100,19-06-17,A
3465,19-06-17,B
5950,19-06-17,D
2275,19-06-17,C
11200,19-06-17,A
3962,19-06-17,C
1120,19-06-17,B
1750,19-06-17,D
7350,19-06-17,C
2793,19-06-17,C
1820,19-06-17,B
1505,19-06-17,C
1820,19-06-17,B
1820,19-06-17,A
1820,19-06-17,D
6720,19-06-17,B
6293,19-06-17,D
2450,19-06-17,B
2793,19-06-17,B
5250,19-06-17,D
5180,19-06-17,C
504,19-06-17,A
2275,19-06-17,B
1750,19-06-17,B
1750,19-06-17,B
2450,19-06-17,B
1743,19-06-17,C
3150,19-06-17,C
2100,19-06-17,D
1533,19-06-17,C
8050,19-06-17,A
2100,19-06-17,C
3150,19-06-17,D
1750,19-06-17,D
1820,19-06-17,A
3360,19-06-17,D
2793,19-06-17,B
12600,19-06-17,C
1750,19-06-17,B
3150,19-06-17,D
2380,19-06-17,B
0,19-06-17,B
2100,19-06-17,C
6650,19-06-17,C
6650,19-06-17,C
777,19-06-17,C
3150,19-06-17,C
1050,19-06-17,D
2443,19-06-17,C
3150,19-06-17,C
2100,19-06-17,C
1533,19-06-17,A
980,19-06-17,D
3962,19-06-17,D
3850,19-06-17,C
6720,19-06-17,A
4060,19-06-17,D
2093,19-06-17,D
6650,19-06-17,C
4893,19-06-17,B
2093,19-06-17,C
2030,19-06-17,D
3850,19-06-17,A
6300,19-06-17,D
3325,20-06-17,A
0,20-06-17,A
2233,20-06-17,C
1680,20-06-17,B
0,20-06-17,B
8750,20-06-17,D
1190,20-06-17,D
6293,20-06-17,A
2793,20-06-17,C
6300,20-06-17,D
18550,20-06-17,C
1610,20-06-17,B
1316,20-06-17,B
36400,20-06-17,B
3500,20-06-17,D
1750,20-06-17,B
1610,20-06-17,D
2660,20-06-17,A
2450,20-06-17,A
4893,20-06-17,A
4865,20-06-17,C
18900,20-06-17,D
3920,20-06-17,C
7840,20-06-17,C
3150,20-06-17,C
2800,20-06-17,B
3360,20-06-17,D
6293,20-06-17,A
5950,20-06-17,C
1610,20-06-17,B
2800,20-06-17,D
6650,20-06-17,C
4886,20-06-17,B
3850,20-06-17,C
50225,20-06-17,A
2310,20-06-17,D
3045,20-06-17,B
0,20-06-17,B
2527,20-06-17,C
0,20-06-17,A
2800,20-06-17,A
4620,20-06-17,C
0,20-06-17,A
2380,20-06-17,D
1988,20-06-17,C
2345,20-06-17,A
4893,20-06-17,C
33320,20-06-17,C
1750,20-06-17,C
7434,20-06-17,D
1610,20-06-17,A
3220,20-06-17,B
0,20-06-17,C
3045,20-06-17,A
3640,20-06-17,D
2730,20-06-17,D
1610,20-06-17,C
2310,20-06-17,A
3220,20-06-17,A
2450,20-06-17,D
3150,21-06-17,B
4200,21-06-17,A
4550,21-06-17,B
3150,21-06-17,D
4620,21-06-17,C
1050,21-06-17,A
1820,21-06-17,D
1820,21-06-17,A
13125,21-06-17,A
2800,21-06-17,A
4844,21-06-17,D
1533,21-06-17,B
3360,21-06-17,C
2590,21-06-17,A
0,21-06-17,A
1260,21-06-17,C
10500,21-06-17,A
1260,21-06-17,B
0,21-06-17,D
3150,21-06-17,C
700,21-06-17,C
1050,21-06-17,B
2310,21-06-17,D
3150,21-06-17,A
5950,21-06-17,C
3640,21-06-17,C
1750,21-06-17,D
48895,21-06-17,D
1050,21-06-17,D
8050,21-06-17,D
2275,21-06-17,B
4865,21-06-17,A
1400,21-06-17,C
1610,21-06-17,C
3150,21-06-17,A
1050,21-06-17,C
12285,21-06-17,B
1008,21-06-17,D
2800,21-06-17,C
4165,21-06-17,A
5250,21-06-17,D
3500,21-06-17,A
1610,21-06-17,C
5565,21-06-17,B
2100,21-06-17,B
5565,21-06-17,A
3150,21-06-17,D
2443,21-06-17,C
5250,21-06-17,C
3045,21-06-17,C
1050,21-06-17,A
3500,21-06-17,D
10157,21-06-17,A
1435,21-06-17,A
1820,21-06-17,D
3045,21-06-17,D
4165,21-06-17,B
2730,21-06-17,C
6293,21-06-17,C
2100,21-06-17,C
1050,21-06-17,A
2100,21-06-17,D
8379,22-06-17,C
1330,22-06-17,D
